scenario,scenario_type,scenario_group,fault_percentage,workload_users,checkout_error,checkout_success,checkout_success_rate,checkout_http_req_duration,iteration_duration_p(95),normalized_iteration_duration_p(95),rt_fc_GRPC_BACKOFF_MULTIPLIER,rt_fc_GRPC_INITIAL_BACKOFF,rt_fc_GRPC_MAX_ATTEMPTS,rt_fc_GRPC_MAX_BACKOFF,rt_cp_GRPC_BACKOFF_MULTIPLIER,rt_cp_GRPC_INITIAL_BACKOFF,rt_cp_GRPC_MAX_ATTEMPTS,rt_cp_GRPC_MAX_BACKOFF
retry-checkpay-300vu-75f-00349,retry,retry_all,75,300,899,101.0,0.101,1811.518294,27799.704456949996,0.3311896961802536,1.0,0.5,3.0,15.0,1.0,1.5,4.0,15.0
retry-checkpay-300vu-75f-00350,retry,retry_all,75,300,931,69.0,0.069,1598.62621,27910.842990249996,0.33486926888982144,1.0,0.5,3.0,15.0,1.5,1.5,4.0,15.0
retry-checkpay-300vu-75f-00351,retry,retry_all,75,300,949,51.0,0.051,1195.638448,23420.345288199995,0.18619794575620716,1.0,0.5,3.0,15.0,2.0,1.5,4.0,15.0
retry-checkpay-300vu-75f-00352,retry,retry_all,75,300,932,68.0,0.068,1448.810042,26098.756351,0.2748747346164708,1.0,0.5,3.0,15.0,1.0,0.5,5.0,15.0
retry-checkpay-300vu-75f-00353,retry,retry_all,75,300,940,60.0,0.06,1497.8428239999998,26605.09650145,0.2916386358848555,1.0,0.5,3.0,15.0,1.5,0.5,5.0,15.0
retry-checkpay-300vu-75f-00354,retry,retry_all,75,300,937,63.0,0.063,1300.992552,27311.968168199997,0.3150417312551992,1.0,0.5,3.0,15.0,2.0,0.5,5.0,15.0
retry-checkpay-300vu-75f-00355,retry,retry_all,75,300,934,66.0,0.066,813.381479,25009.337298299997,0.23880626676313288,1.0,0.5,3.0,15.0,1.0,1.0,5.0,15.0
retry-checkpay-300vu-75f-00356,retry,retry_all,75,300,933,67.0,0.067,1312.84493,25197.25793285,0.2450279400021377,1.0,0.5,3.0,15.0,1.5,1.0,5.0,15.0
retry-checkpay-300vu-75f-00357,retry,retry_all,75,300,929,71.0,0.071,1106.810217,22001.332667299997,0.13921729953603648,1.0,0.5,3.0,15.0,2.0,1.0,5.0,15.0
retry-checkpay-300vu-75f-00358,retry,retry_all,75,300,946,54.0,0.054,1286.9814095000002,27504.023533899996,0.32140029710425727,1.0,0.5,3.0,15.0,1.0,1.5,5.0,15.0
retry-checkpay-300vu-75f-00359,retry,retry_all,75,300,934,66.0,0.066,1093.101473,21084.27398315,0.10885533589412008,1.0,0.5,3.0,15.0,1.5,1.5,5.0,15.0
retry-checkpay-300vu-75f-00360,retry,retry_all,75,300,896,104.0,0.104,1949.475567,28700.97453365,0.361028930869663,1.0,0.5,3.0,15.0,2.0,1.5,5.0,15.0
retry-checkpay-300vu-75f-00361,retry,retry_all,75,300,936,64.0,0.064,1796.432501,27662.557824299984,0.32664904775055087,1.5,0.5,3.0,15.0,1.0,0.5,2.0,15.0
retry-checkpay-300vu-75f-00362,retry,retry_all,75,300,936,64.0,0.064,1943.2126715,31815.116188399996,0.4641318809114421,1.5,0.5,3.0,15.0,1.5,0.5,2.0,15.0
retry-checkpay-300vu-75f-00363,retry,retry_all,75,300,924,76.0,0.076,1449.0528319999999,23503.070109,0.18893679774553415,1.5,0.5,3.0,15.0,2.0,0.5,2.0,15.0
retry-checkpay-300vu-75f-00364,retry,retry_all,75,300,901,99.0,0.099,1690.80283,27117.11716595,0.308590607517803,1.5,0.5,3.0,15.0,1.0,1.0,2.0,15.0
retry-checkpay-300vu-75f-00365,retry,retry_all,75,300,934,66.0,0.066,1200.7308985,23102.8138491,0.17568512015873144,1.5,0.5,3.0,15.0,1.5,1.0,2.0,15.0
retry-checkpay-300vu-75f-00366,retry,retry_all,75,300,927,73.0,0.073,2104.015279,30755.5052496,0.4290502995966739,1.5,0.5,3.0,15.0,2.0,1.0,2.0,15.0
retry-checkpay-300vu-75f-00367,retry,retry_all,75,300,941,59.0,0.059,1879.27148,25903.983191799998,0.26842618810547736,1.5,0.5,3.0,15.0,1.0,1.5,2.0,15.0
retry-checkpay-300vu-75f-00368,retry,retry_all,75,300,929,71.0,0.071,1787.032713,28868.747068899997,0.3665835411725947,1.5,0.5,3.0,15.0,1.5,1.5,2.0,15.0
retry-checkpay-300vu-75f-00369,retry,retry_all,75,300,943,57.0,0.057,1209.545059,22797.80601824999,0.16558692597462507,1.5,0.5,3.0,15.0,2.0,1.5,2.0,15.0
retry-checkpay-300vu-75f-00370,retry,retry_all,75,300,905,95.0,0.095,1489.528165,27802.2261386,0.3312731839743252,1.5,0.5,3.0,15.0,1.0,0.5,3.0,15.0
retry-checkpay-300vu-75f-00371,retry,retry_all,75,300,951,49.0,0.049,786.565924,23515.467936749996,0.1893472648202045,1.5,0.5,3.0,15.0,1.5,0.5,3.0,15.0
retry-checkpay-300vu-75f-00372,retry,retry_all,75,300,907,93.0,0.093,1608.034896,28061.465640249997,0.3398560810775147,1.5,0.5,3.0,15.0,2.0,0.5,3.0,15.0
retry-checkpay-300vu-75f-00373,retry,retry_all,75,300,935,65.0,0.065,1507.608775,25494.91679635,0.25488282469761153,1.5,0.5,3.0,15.0,1.0,1.0,3.0,15.0
retry-checkpay-300vu-75f-00374,retry,retry_all,75,300,918,82.0,0.082,2204.057981,30958.44250395,0.43576914283392654,1.5,0.5,3.0,15.0,1.5,1.0,3.0,15.0
retry-checkpay-300vu-75f-00375,retry,retry_all,75,300,938,62.0,0.062,1306.6757405,25658.313591199996,0.26029256306025467,1.5,0.5,3.0,15.0,2.0,1.0,3.0,15.0
retry-checkpay-300vu-75f-00376,retry,retry_all,75,300,911,89.0,0.089,1633.847395,29811.87352735,0.39780855625189654,1.5,0.5,3.0,15.0,1.0,1.5,3.0,15.0
retry-checkpay-300vu-75f-00377,retry,retry_all,75,300,941,59.0,0.059,1386.767366,25482.04090225,0.254456529810187,1.5,0.5,3.0,15.0,1.5,1.5,3.0,15.0
retry-checkpay-300vu-75f-00378,retry,retry_all,75,300,883,117.0,0.117,1861.559692,24996.083274899996,0.23836745277714141,1.5,0.5,3.0,15.0,2.0,1.5,3.0,15.0
retry-checkpay-300vu-75f-00379,retry,retry_all,75,300,945,55.0,0.055,1602.356747,27522.188427449997,0.3220017000973881,1.5,0.5,3.0,15.0,1.0,0.5,4.0,15.0
retry-checkpay-300vu-75f-00380,retry,retry_all,75,300,933,67.0,0.067,1590.441311,25207.961717749997,0.24538232073434335,1.5,0.5,3.0,15.0,1.5,0.5,4.0,15.0
retry-checkpay-300vu-75f-00381,retry,retry_all,75,300,930,70.0,0.07,1356.801031,25698.987284749997,0.26163918702891836,1.5,0.5,3.0,15.0,2.0,0.5,4.0,15.0
retry-checkpay-300vu-75f-00382,retry,retry_all,75,300,953,47.0,0.047,990.64596,22190.67251265,0.1454859599825718,1.5,0.5,3.0,15.0,1.0,1.0,4.0,15.0
retry-checkpay-300vu-75f-00383,retry,retry_all,75,300,936,64.0,0.064,1096.9552205,23876.82908995,0.20131120386215237,1.5,0.5,3.0,15.0,1.5,1.0,4.0,15.0
retry-checkpay-300vu-75f-00384,retry,retry_all,75,300,944,56.0,0.056,942.814346,24009.7898775,0.20571326740199603,1.5,0.5,3.0,15.0,2.0,1.0,4.0,15.0
retry-checkpay-300vu-75f-00385,retry,retry_all,75,300,919,81.0,0.081,1495.392745,26819.94179884999,0.29875173041308783,1.5,0.5,3.0,15.0,1.0,1.5,4.0,15.0
retry-checkpay-300vu-75f-00386,retry,retry_all,75,300,933,67.0,0.067,1289.577904,25929.335692849996,0.2692655582880139,1.5,0.5,3.0,15.0,1.5,1.5,4.0,15.0
retry-checkpay-300vu-75f-00387,retry,retry_all,75,300,945,55.0,0.055,1501.289453,29015.739372949996,0.37145015992703595,1.5,0.5,3.0,15.0,2.0,1.5,4.0,15.0
retry-checkpay-300vu-75f-00388,retry,retry_all,75,300,929,71.0,0.071,1390.382856,25988.91681535,0.2712381690994653,1.5,0.5,3.0,15.0,1.0,0.5,5.0,15.0
retry-checkpay-300vu-75f-00389,retry,retry_all,75,300,889,111.0,0.111,1795.772694,29643.1325813,0.3922218838203265,1.5,0.5,3.0,15.0,1.5,0.5,5.0,15.0
retry-checkpay-300vu-75f-00390,retry,retry_all,75,300,948,52.0,0.052,1045.423507,25102.012701599993,0.2418745624721501,1.5,0.5,3.0,15.0,2.0,0.5,5.0,15.0
retry-checkpay-300vu-75f-00391,retry,retry_all,75,300,850,150.0,0.15,2088.760425,23311.16687255,0.18258326858915136,1.5,0.5,3.0,15.0,1.0,1.0,5.0,15.0
retry-checkpay-300vu-75f-00392,retry,retry_all,75,300,926,74.0,0.074,1604.0617594999999,23329.412978399996,0.18318736035775793,1.5,0.5,3.0,15.0,1.5,1.0,5.0,15.0
retry-checkpay-300vu-75f-00393,retry,retry_all,75,300,904,96.0,0.096,1607.265743,26083.6485484,0.274374545739599,1.5,0.5,3.0,15.0,2.0,1.0,5.0,15.0
retry-checkpay-300vu-75f-00394,retry,retry_all,75,300,945,55.0,0.055,1092.203634,25104.279969549996,0.24194962714167917,1.5,0.5,3.0,15.0,1.0,1.5,5.0,15.0
retry-checkpay-300vu-75f-00395,retry,retry_all,75,300,903,97.0,0.097,2914.120419,33003.70578985,0.5034836856411842,1.5,0.5,3.0,15.0,1.5,1.5,5.0,15.0
retry-checkpay-300vu-75f-00396,retry,retry_all,75,300,934,66.0,0.066,1055.9588449999999,23895.600164749998,0.20193267629401263,1.5,0.5,3.0,15.0,2.0,1.5,5.0,15.0
retry-checkpay-300vu-75f-00397,retry,retry_all,75,300,903,97.0,0.097,1584.909266,26484.42348605,0.2876433957007105,2.0,0.5,3.0,15.0,1.0,0.5,2.0,15.0
retry-checkpay-300vu-75f-00398,retry,retry_all,75,300,932,68.0,0.068,1198.5361775000001,23819.699579599994,0.19941976098493336,2.0,0.5,3.0,15.0,1.5,0.5,2.0,15.0
retry-checkpay-300vu-75f-00399,retry,retry_all,75,300,921,79.0,0.079,1491.118929,24180.2172879,0.21135577526717905,2.0,0.5,3.0,15.0,2.0,0.5,2.0,15.0
retry-checkpay-300vu-75f-00400,retry,retry_all,75,300,943,57.0,0.057,1611.940651,24203.5520977,0.21212834376141385,2.0,0.5,3.0,15.0,1.0,1.0,2.0,15.0
retry-checkpay-300vu-75f-00401,retry,retry_all,75,300,918,82.0,0.082,1799.70595,27792.2607509,0.3309432500843197,2.0,0.5,3.0,15.0,1.5,1.0,2.0,15.0
retry-checkpay-300vu-75f-00402,retry,retry_all,75,300,937,63.0,0.063,1309.450974,27521.960156099994,0.3219941424933339,2.0,0.5,3.0,15.0,2.0,1.0,2.0,15.0
retry-checkpay-300vu-75f-00403,retry,retry_all,75,300,910,90.0,0.09,1993.948758,27292.671253499997,0.31440284932468715,2.0,0.5,3.0,15.0,1.0,1.5,2.0,15.0
retry-checkpay-300vu-75f-00404,retry,retry_all,75,300,948,52.0,0.052,2144.842823,28098.0482144,0.3410672563332178,2.0,0.5,3.0,15.0,1.5,1.5,2.0,15.0
retry-checkpay-300vu-75f-00405,retry,retry_all,75,300,929,71.0,0.071,1402.176263,27701.6544292,0.3279434574944561,2.0,0.5,3.0,15.0,2.0,1.5,2.0,15.0
retry-checkpay-300vu-75f-00406,retry,retry_all,75,300,928,72.0,0.072,1345.4159645,22095.540439049997,0.142336328874176,2.0,0.5,3.0,15.0,1.0,0.5,3.0,15.0
retry-checkpay-300vu-75f-00407,retry,retry_all,75,300,905,95.0,0.095,1703.261727,27302.58491995,0.31473107082840923,2.0,0.5,3.0,15.0,1.5,0.5,3.0,15.0
retry-checkpay-300vu-75f-00408,retry,retry_all,75,300,941,59.0,0.059,1101.219512,27683.38666365,0.3273386486168625,2.0,0.5,3.0,15.0,2.0,0.5,3.0,15.0
retry-checkpay-300vu-75f-00409,retry,retry_all,75,300,906,94.0,0.094,1292.988776,26033.112857799995,0.2727014109368479,2.0,0.5,3.0,15.0,1.0,1.0,3.0,15.0
retry-checkpay-300vu-75f-00410,retry,retry_all,75,300,943,57.0,0.057,1296.20909,24305.4762107,0.2155028455971484,2.0,0.5,3.0,15.0,1.5,1.0,3.0,15.0
retry-checkpay-300vu-75f-00411,retry,retry_all,75,300,911,89.0,0.089,1800.041018,29488.99030265,0.3871185438259059,2.0,0.5,3.0,15.0,2.0,1.0,3.0,15.0
retry-checkpay-300vu-75f-00412,retry,retry_all,75,300,931,69.0,0.069,1406.322731,23603.3594021,0.19225717399124626,2.0,0.5,3.0,15.0,1.0,1.5,3.0,15.0
retry-checkpay-300vu-75f-00413,retry,retry_all,75,300,899,101.0,0.101,2301.131105,27527.919183799997,0.32219143388318244,2.0,0.5,3.0,15.0,1.5,1.5,3.0,15.0
retry-checkpay-300vu-75f-00414,retry,retry_all,75,300,930,70.0,0.07,1308.1088925,22197.828981249993,0.14572289622579485,2.0,0.5,3.0,15.0,2.0,1.5,3.0,15.0
retry-checkpay-300vu-75f-00415,retry,retry_all,75,300,889,111.0,0.111,1913.391208,31857.73553005,0.4655429213649973,2.0,0.5,3.0,15.0,1.0,0.5,4.0,15.0
retry-checkpay-300vu-75f-00416,retry,retry_all,75,300,929,71.0,0.071,1288.537253,23087.894250949998,0.17519116235165588,2.0,0.5,3.0,15.0,1.5,0.5,4.0,15.0
retry-checkpay-300vu-75f-00417,retry,retry_all,75,300,896,104.0,0.104,1992.21462,31195.46241295,0.44361639403371056,2.0,0.5,3.0,15.0,2.0,0.5,4.0,15.0
retry-checkpay-300vu-75f-00418,retry,retry_all,75,300,938,62.0,0.062,1594.9188825,26791.207098000003,0.2978003824159012,2.0,0.5,3.0,15.0,1.0,1.0,4.0,15.0
retry-checkpay-300vu-75f-00419,retry,retry_all,75,300,878,122.0,0.122,1700.3120895000002,27190.533583,0.31102127703079924,2.0,0.5,3.0,15.0,1.5,1.0,4.0,15.0
retry-checkpay-300vu-75f-00420,retry,retry_all,75,300,927,73.0,0.073,1008.787073,25112.4432808,0.24221989791459042,2.0,0.5,3.0,15.0,2.0,1.0,4.0,15.0
retry-checkpay-300vu-75f-00421,retry,retry_all,75,300,882,118.0,0.118,2193.646901,28651.657065749998,0.35939612896377504,2.0,0.5,3.0,15.0,1.0,1.5,4.0,15.0
retry-checkpay-300vu-75f-00422,retry,retry_all,75,300,941,59.0,0.059,787.220252,24703.003392699993,0.22866416891828842,2.0,0.5,3.0,15.0,1.5,1.5,4.0,15.0
retry-checkpay-300vu-75f-00423,retry,retry_all,75,300,908,92.0,0.092,1886.4482535000002,29494.8883177,0.3873138152099542,2.0,0.5,3.0,15.0,2.0,1.5,4.0,15.0
retry-checkpay-300vu-75f-00424,retry,retry_all,75,300,932,68.0,0.068,1593.3981305,25509.047896349995,0.25535067692106855,2.0,0.5,3.0,15.0,1.0,0.5,5.0,15.0
retry-checkpay-300vu-75f-00425,retry,retry_all,75,300,900,100.0,0.1,2198.1293425,29504.939216199997,0.387646580190102,2.0,0.5,3.0,15.0,1.5,0.5,5.0,15.0
retry-checkpay-300vu-75f-00426,retry,retry_all,75,300,932,68.0,0.068,1544.3485375,24411.01081845,0.218996883632936,2.0,0.5,3.0,15.0,2.0,0.5,5.0,15.0
retry-checkpay-300vu-75f-00427,retry,retry_all,75,300,879,121.0,0.121,2204.568148,28292.88068765,0.3475177666127906,2.0,0.5,3.0,15.0,1.0,1.0,5.0,15.0
retry-checkpay-300vu-75f-00428,retry,retry_all,75,300,942,58.0,0.058,1392.9893045,28283.927604849996,0.34722134809655497,2.0,0.5,3.0,15.0,1.5,1.0,5.0,15.0
retry-checkpay-300vu-75f-00429,retry,retry_all,75,300,903,97.0,0.097,2011.047285,28694.156131649994,0.36080318732980216,2.0,0.5,3.0,15.0,2.0,1.0,5.0,15.0
retry-checkpay-300vu-75f-00430,retry,retry_all,75,300,926,74.0,0.074,1170.114981,24403.645990599995,0.21875304903513373,2.0,0.5,3.0,15.0,1.0,1.5,5.0,15.0
retry-checkpay-300vu-75f-00431,retry,retry_all,75,300,878,122.0,0.122,2055.2344195,28889.5758602,0.3672731404480673,2.0,0.5,3.0,15.0,1.5,1.5,5.0,15.0
retry-checkpay-300vu-75f-00432,retry,retry_all,75,300,938,62.0,0.062,1001.461845,20813.184781999997,0.09988011913723223,2.0,0.5,3.0,15.0,2.0,1.5,5.0,15.0
retry-checkpay-300vu-75f-00433,retry,retry_all,75,300,927,73.0,0.073,2095.723208,31386.812764299997,0.44995161827941027,1.0,1.0,3.0,15.0,1.0,0.5,2.0,15.0
retry-checkpay-300vu-75f-00434,retry,retry_all,75,300,953,47.0,0.047,1481.163538,25687.3378293,0.2612534970518927,1.0,1.0,3.0,15.0,1.5,0.5,2.0,15.0
retry-checkpay-300vu-75f-00435,retry,retry_all,75,300,915,85.0,0.085,1599.071886,33596.117313849994,0.5230972365116082,1.0,1.0,3.0,15.0,2.0,0.5,2.0,15.0
retry-checkpay-300vu-75f-00436,retry,retry_all,75,300,937,63.0,0.063,1418.940184,27921.638707449994,0.3352266933150844,1.0,1.0,3.0,15.0,1.0,1.0,2.0,15.0
retry-checkpay-300vu-75f-00437,retry,retry_all,75,300,935,65.0,0.065,1810.979313,27904.664598049996,0.3346647147837603,1.0,1.0,3.0,15.0,1.5,1.0,2.0,15.0
retry-checkpay-300vu-75f-00438,retry,retry_all,75,300,944,56.0,0.056,1314.8057924999998,22299.529367149997,0.1490899909084288,1.0,1.0,3.0,15.0,2.0,1.0,2.0,15.0
retry-checkpay-300vu-75f-00439,retry,retry_all,75,300,925,75.0,0.075,1679.576156,28694.596674099997,0.36081777280189997,1.0,1.0,3.0,15.0,1.0,1.5,2.0,15.0
retry-checkpay-300vu-75f-00440,retry,retry_all,75,300,925,75.0,0.075,1117.888254,21197.4320162,0.11260177016777767,1.0,1.0,3.0,15.0,1.5,1.5,2.0,15.0
retry-checkpay-300vu-75f-00441,retry,retry_all,75,300,922,78.0,0.078,1751.4241815,31895.775981249997,0.4668023639897918,1.0,1.0,3.0,15.0,2.0,1.5,2.0,15.0
retry-checkpay-300vu-75f-00442,retry,retry_all,75,300,948,52.0,0.052,1297.6869475,23365.01110225,0.18436594244932386,1.0,1.0,3.0,15.0,1.0,0.5,3.0,15.0
retry-checkpay-300vu-75f-00443,retry,retry_all,75,300,894,106.0,0.106,2401.4144885,33091.1184136,0.5063777413325078,1.0,1.0,3.0,15.0,1.5,0.5,3.0,15.0
retry-checkpay-300vu-75f-00444,retry,retry_all,75,300,941,59.0,0.059,1680.769925,25880.52057385,0.2676493881411411,1.0,1.0,3.0,15.0,2.0,0.5,3.0,15.0
retry-checkpay-300vu-75f-00445,retry,retry_all,75,300,901,99.0,0.099,1691.062047,29730.991074849997,0.3951307013615628,1.0,1.0,3.0,15.0,1.0,1.0,3.0,15.0
retry-checkpay-300vu-75f-00446,retry,retry_all,75,300,936,64.0,0.064,1302.7465665,25859.57095299999,0.2669557884429391,1.0,1.0,3.0,15.0,1.5,1.0,3.0,15.0
retry-checkpay-300vu-75f-00447,retry,retry_all,75,300,932,68.0,0.068,1117.007231,27007.472353799996,0.3049604889031924,1.0,1.0,3.0,15.0,2.0,1.0,3.0,15.0
retry-checkpay-300vu-75f-00448,retry,retry_all,75,300,874,126.0,0.126,2004.702656,31041.187780099997,0.43850867205864047,1.0,1.0,3.0,15.0,1.0,1.5,3.0,15.0
retry-checkpay-300vu-75f-00449,retry,retry_all,75,300,862,138.0,0.138,2004.0301595,27992.3677455,0.3375683891289052,1.0,1.0,3.0,15.0,1.5,1.5,3.0,15.0
retry-checkpay-300vu-75f-00450,retry,retry_all,75,300,855,145.0,0.145,2092.209398,25559.870625199997,0.2570333149814202,1.0,1.0,3.0,15.0,2.0,1.5,3.0,15.0
retry-checkpay-300vu-75f-00451,retry,retry_all,75,300,820,180.0,0.18,1706.290176,27829.58160345,0.33217886824899434,1.0,1.0,3.0,15.0,1.0,0.5,4.0,15.0
retry-checkpay-300vu-75f-00452,retry,retry_all,75,300,866,134.0,0.134,1691.0534105000002,25086.676977900002,0.24136682758729572,1.0,1.0,3.0,15.0,1.5,0.5,4.0,15.0
retry-checkpay-300vu-75f-00453,retry,retry_all,75,300,850,150.0,0.15,1887.0192895,30785.93415165,0.43005773917897483,1.0,1.0,3.0,15.0,2.0,0.5,4.0,15.0
retry-checkpay-300vu-75f-00454,retry,retry_all,75,300,864,136.0,0.136,2493.0595009999997,27149.761885199998,0.3096714083390587,1.0,1.0,3.0,15.0,1.0,1.0,4.0,15.0
retry-checkpay-300vu-75f-00455,retry,retry_all,75,300,838,162.0,0.162,2894.241688,33787.954830400005,0.5294485898146367,1.0,1.0,3.0,15.0,1.5,1.0,4.0,15.0
retry-checkpay-300vu-75f-00456,retry,retry_all,75,300,842,158.0,0.158,2048.1290535,25317.046006,0.2489938815330078,1.0,1.0,3.0,15.0,2.0,1.0,4.0,15.0
retry-checkpay-300vu-75f-00457,retry,retry_all,75,300,869,131.0,0.131,2190.021457,27803.09664885,0.3313020048131846,1.0,1.0,3.0,15.0,1.0,1.5,4.0,15.0
retry-checkpay-300vu-75f-00458,retry,retry_all,75,300,830,170.0,0.17,1748.838918,22595.442721199997,0.1588870853061022,1.0,1.0,3.0,15.0,1.5,1.5,4.0,15.0
retry-checkpay-300vu-75f-00459,retry,retry_all,75,300,868,132.0,0.132,2488.3408419999996,30116.362540399994,0.4078895734249206,1.0,1.0,3.0,15.0,2.0,1.5,4.0,15.0
retry-checkpay-300vu-75f-00460,retry,retry_all,75,300,849,151.0,0.151,1790.218437,22284.92734105,0.14860654727149586,1.0,1.0,3.0,15.0,1.0,0.5,5.0,15.0
retry-checkpay-300vu-75f-00461,retry,retry_all,75,300,828,172.0,0.172,2418.2352045,33214.16693909999,0.5104516298654809,1.0,1.0,3.0,15.0,1.5,0.5,5.0,15.0
retry-checkpay-300vu-75f-00462,retry,retry_all,75,300,895,105.0,0.105,1799.236941,28453.024501799977,0.3528198053445935,1.0,1.0,3.0,15.0,2.0,0.5,5.0,15.0
retry-checkpay-300vu-75f-00463,retry,retry_all,75,300,1000,0.0,0.0,0.0,35894.972227649996,0.5992076867120015,1.0,1.0,3.0,15.0,1.0,1.0,5.0,15.0
retry-checkpay-300vu-75f-00464,retry,retry_all,75,300,1000,0.0,0.0,0.0,36344.169791349996,0.6140797121699341,1.0,1.0,3.0,15.0,1.5,1.0,5.0,15.0
retry-checkpay-300vu-75f-00465,retry,retry_all,75,300,978,22.0,0.022,1286.4007105,36199.765836549996,0.6092987884393547,1.0,1.0,3.0,15.0,2.0,1.0,5.0,15.0
retry-checkpay-300vu-75f-00466,retry,retry_all,75,300,815,185.0,0.185,2495.057389,25109.948071549996,0.24213728656829717,1.0,1.0,3.0,15.0,1.0,1.5,5.0,15.0
retry-checkpay-300vu-75f-00467,retry,retry_all,75,300,827,173.0,0.173,1721.624555,25211.09700985,0.24548612393297434,1.0,1.0,3.0,15.0,1.5,1.5,5.0,15.0
retry-checkpay-300vu-75f-00468,retry,retry_all,75,300,959,41.0,0.041,2118.194185,35402.64887245,0.5829078532673148,1.0,1.0,3.0,15.0,2.0,1.5,5.0,15.0
retry-checkpay-300vu-75f-00469,retry,retry_all,75,300,1000,0.0,0.0,0.0,36867.932666149994,0.6314204447059362,1.5,1.0,3.0,15.0,1.0,0.5,2.0,15.0
retry-checkpay-300vu-75f-00470,retry,retry_all,75,300,1000,0.0,0.0,0.0,36421.45874355,0.6166385935121824,1.5,1.0,3.0,15.0,1.5,0.5,2.0,15.0
retry-checkpay-300vu-75f-00471,retry,retry_all,75,300,1000,0.0,0.0,0.0,36744.3132736,0.6273276559161788,1.5,1.0,3.0,15.0,2.0,0.5,2.0,15.0
retry-checkpay-300vu-75f-00472,retry,retry_all,75,300,1000,0.0,0.0,0.0,36515.4621462,0.6197508566015628,1.5,1.0,3.0,15.0,1.0,1.0,2.0,15.0
retry-checkpay-300vu-75f-00473,retry,retry_all,75,300,1000,0.0,0.0,0.0,36369.9711739,0.6149339439136969,1.5,1.0,3.0,15.0,1.5,1.0,2.0,15.0
retry-checkpay-300vu-75f-00474,retry,retry_all,75,300,1000,0.0,0.0,0.0,36195.635406199995,0.6091620382201162,1.5,1.0,3.0,15.0,2.0,1.0,2.0,15.0
retry-checkpay-300vu-75f-00475,retry,retry_all,75,300,1000,0.0,0.0,0.0,36374.022572999995,0.6150680775676266,1.5,1.0,3.0,15.0,1.0,1.5,2.0,15.0
retry-checkpay-300vu-75f-00476,retry,retry_all,75,300,1000,0.0,0.0,0.0,37068.6816549,0.6380668388821481,1.5,1.0,3.0,15.0,1.5,1.5,2.0,15.0
retry-checkpay-300vu-75f-00477,retry,retry_all,75,300,886,114.0,0.114,1695.8836350000001,20296.79741195,0.08278357468965965,1.5,1.0,3.0,15.0,2.0,1.5,2.0,15.0
retry-checkpay-300vu-75f-00478,retry,retry_all,75,300,848,152.0,0.152,2648.3599704999997,35008.64910449999,0.5698633155117953,1.5,1.0,3.0,15.0,1.0,0.5,3.0,15.0
retry-checkpay-300vu-75f-00479,retry,retry_all,75,300,910,90.0,0.09,1893.5351799999999,27293.989611599995,0.31444649750270565,1.5,1.0,3.0,15.0,1.5,0.5,3.0,15.0
retry-checkpay-300vu-75f-00480,retry,retry_all,75,300,1000,0.0,0.0,0.0,36304.56654425,0.6127685285245097,1.5,1.0,3.0,15.0,2.0,0.5,3.0,15.0
retry-checkpay-300vu-75f-00481,retry,retry_all,75,300,1000,0.0,0.0,0.0,36107.062952199994,0.6062295828881916,1.5,1.0,3.0,15.0,1.0,1.0,3.0,15.0
retry-checkpay-300vu-75f-00482,retry,retry_all,75,300,1000,0.0,0.0,0.0,36106.27380285,0.6062034557446547,1.5,1.0,3.0,15.0,1.5,1.0,3.0,15.0
retry-checkpay-300vu-75f-00483,retry,retry_all,75,300,1000,0.0,0.0,0.0,36301.5630378,0.6126690884829841,1.5,1.0,3.0,15.0,2.0,1.0,3.0,15.0
retry-checkpay-300vu-75f-00484,retry,retry_all,75,300,1000,0.0,0.0,0.0,36427.866613800004,0.6168507451737014,1.5,1.0,3.0,15.0,1.0,1.5,3.0,15.0
retry-checkpay-300vu-75f-00485,retry,retry_all,75,300,1000,0.0,0.0,0.0,36391.572587899995,0.6156491231686535,1.5,1.0,3.0,15.0,1.5,1.5,3.0,15.0
retry-checkpay-300vu-75f-00486,retry,retry_all,75,300,1000,0.0,0.0,0.0,36280.91869855,0.611985596042911,1.5,1.0,3.0,15.0,2.0,1.5,3.0,15.0
retry-checkpay-300vu-75f-00487,retry,retry_all,75,300,1000,0.0,0.0,0.0,36660.34407085,0.6245476049499756,1.5,1.0,3.0,15.0,1.0,0.5,4.0,15.0
retry-checkpay-300vu-75f-00488,retry,retry_all,75,300,970,30.0,0.03,610.393631,36403.93671555,0.6160584745009746,1.5,1.0,3.0,15.0,1.5,0.5,4.0,15.0
retry-checkpay-300vu-75f-00489,retry,retry_all,75,300,819,181.0,0.181,1785.152477,28025.828876899996,0.33867621971002626,1.5,1.0,3.0,15.0,2.0,0.5,4.0,15.0
retry-checkpay-300vu-75f-00490,retry,retry_all,75,300,816,184.0,0.184,2205.927973,32300.04958615,0.4801870477679486,1.5,1.0,3.0,15.0,1.0,1.0,4.0,15.0
retry-checkpay-300vu-75f-00491,retry,retry_all,75,300,857,143.0,0.143,2309.024117,31278.5418006,0.4463669850164021,1.5,1.0,3.0,15.0,1.5,1.0,4.0,15.0
retry-checkpay-300vu-75f-00492,retry,retry_all,75,300,860,140.0,0.14,2149.8418785,24289.4857123,0.21497343244243097,1.5,1.0,3.0,15.0,2.0,1.0,4.0,15.0
